date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2021-01-12,10.407112927617456,5.5004339200737045,16.982388517097174,12.304974080490318,14.291400410450205,5.812733905495928,9.319866815771071,10.093821500897548,5.193064389747629,9.183323177856215,10.825037299540575,1.6146508017454615,6.384770559548758,6.695091415827291,9.72339135135087,6.021736443248486,8.442962207300688,9.729225930366882,8.970498585224469,5.073604461201061,6.3949795556496545,10.104647998214393,3.9770270065947675,4.557744193238141,9.711207335385426,6.041781671410239,5.405238506032123,6.377661796270487,9.81995717100043,7.041937588208083,8.00219315281479,7.958207369318147,10.340985899702375,9.83811723857284,3.6283137067587674,8.742332600456836,12.774923040881523,3.6796983785380646,8.006958918649282,2.616719072021302,5.851640753246532,10.853584021174997,5.677893968184351,10.786516788121082,8.955409908048663,11.910416260067118,3.1603121208867466,7.451450813945819,4.754630170115326,10.589533113076104,6.702179878724258,6.805941678660721
2021-01-13,10.150341053825217,5.207040884456613,16.695250000789976,12.26719826734937,13.780368672246054,5.673814531522195,9.733858732831326,9.959291984505485,5.125051540986951,9.02916354735138,10.584300917463683,1.5567324440275578,6.315942621001475,6.52305615743783,9.30361891079301,6.092733283255205,9.917228283665956,10.748324687146978,8.722907489555356,5.150973209583012,6.3193883897262175,9.863964012790634,4.291940897922139,4.444793560998306,9.437699523780562,5.797379618954389,5.70558151458956,6.381280474439725,9.497570902253004,7.291255274098687,8.246389685426681,7.6773070193134485,10.305773837499467,9.687756123997481,3.4642850581711198,8.491586178576624,12.774670322324829,3.6038283088774854,7.904240505127757,2.5575399521682414,12.602880415646792,11.239894078404822,5.686937000584406,10.586346167193867,9.24155399865243,11.878464012269664,3.136273235585884,7.376352861495593,4.528100394844682,10.634172308409969,6.454688880973146,6.703999419447473
2021-01-14,9.96005657547084,5.662211388311166,16.317710937243472,11.627991744990728,13.593312631384977,5.559032398776399,10.007329003247145,10.248889874754047,5.055621757877092,9.66717303596743,10.413261297020945,1.4769181218065444,6.872161896741305,7.048552848087106,9.019462973501012,6.146931763796049,8.34170295409283,11.657746661405165,9.864278778539123,5.256611308335293,6.21865530428339,10.675762539897887,4.6149654490897385,4.724067102250643,9.227024587814656,5.626135247533657,6.133172651383169,6.391102600899087,9.456014565496034,7.782536141871324,8.37462382588078,7.747889789773033,10.159271096947238,10.56332119384246,3.422293724132682,9.146384238307483,13.568206590343978,3.8734041501402294,7.922362689110263,2.3699828474487536,12.602880415646792,12.366777412767538,6.045267159436574,11.279841456668112,9.852468355764048,12.764059420818011,3.464804668031007,7.389474500613261,4.870981115558682,9.708466995173946,6.635884580228818,7.415867399038287
2021-01-15,9.803831591098438,4.978084637035798,16.354255839318935,11.922576814133722,13.471805926991252,5.605917687492533,9.302757393724544,10.096902329517214,5.144888621875483,8.986049135437314,10.648723329568767,1.509408907843417,6.866566129379737,6.626119481959223,8.922763801949996,6.2974830986317265,9.691711912962353,10.586943135721885,10.660829453832543,5.592123861414717,6.214023898056133,10.178805473142173,4.097385193359632,4.5508288484071295,9.378562699649782,5.566989950839342,6.260420779619341,6.515171566701543,9.473221486184466,7.678102184949595,8.406935676899502,7.755520359552448,10.345406684154126,9.642561977955173,3.5535166430028005,8.535216569282495,13.179778168705305,3.535071058247586,7.7260650669204605,2.449201457622427,12.602880415646792,12.284426752000597,5.773976187434933,9.748763173994396,10.130404383988195,11.996773686546723,3.278903955037669,7.483903439263623,5.156736936421825,9.6655017696651,6.906733506983506,7.491892134722743
2021-01-16,9.941905108618174,4.830017123733714,15.183582491254985,12.104165810635815,13.727549573710395,5.596540629749306,9.302757393724544,10.132845330079979,5.346093299459156,9.057192571079533,10.925909234284063,1.5334238366532795,7.145794920721966,6.695249246339575,9.057637608045727,6.299067849524733,9.691711912962353,10.631709169404296,9.419002003530379,5.673212261161186,6.403249923912612,10.553380852394282,4.309063402029286,4.34602825148875,9.679622895224668,5.517131932138349,6.2454504115915555,6.135210358931517,9.244986292902048,6.9294136768769246,8.607899628357421,7.794150119060734,10.53616867369424,9.82638964371376,3.507588621398259,8.557202864206825,12.107746051209373,3.4774572240990844,7.881040985115672,2.55159072847931,12.602880415646792,11.79964550371219,5.3647789713324565,9.870446996957465,10.200621253756697,12.106447618175821,3.4007009738953733,7.688577578000822,4.01043061274794,9.522656344596733,6.8751316030374925,7.2448117437482615
2021-01-17,9.892141536572657,4.851953051630319,15.43664906878506,12.042531589195322,13.547478713106068,5.477069968131896,8.041428361868203,10.206785216951952,5.592639876216615,9.049929236027054,11.048914600087047,1.5659146226901524,6.857612901601229,6.624620092092526,8.990052165563835,5.913973382524,8.335867675094411,10.639095564961895,10.066266648941639,5.647918631882471,6.39183681570973,10.542162531039784,3.763746692277661,4.030936770342462,9.676262848399055,5.517131932138349,6.295975403685331,6.386450014681494,9.266089120161446,6.991191510548933,8.976502416633735,7.710213851487174,10.662212435039528,9.967025435723054,3.443289391151901,8.497745763146863,12.26190437079271,3.4976102113526757,7.943218823262542,2.6192240083113787,12.602880415646792,12.18012886324624,5.539987724083517,9.950105239667344,10.207139420940512,11.95143603764493,3.4984591074522147,8.408276052106498,4.380757549712123,9.449559662237528,6.920645214698871,7.094490107281269
2021-01-18,9.062476737059688,4.795742236395269,15.365757454232662,11.05870361362103,13.309248634277044,5.083233542916362,9.265733726345172,10.049662957349009,5.479285128282151,8.703617145512117,10.576860317235171,1.5715651941748259,5.993626420975174,6.351652221097504,8.85681229324239,5.5995588053513865,9.584960632461863,10.706244615485511,9.311232117405073,5.4507771095630755,6.360905638406267,10.402152052836254,3.8049007810965954,3.914439807420058,9.572101396805065,5.297658889032996,5.799146314763215,5.741808346532893,8.87584914530303,6.515355101194298,8.59956834969754,7.44362081981888,10.675834619687368,9.462452817883609,3.201839220430884,8.218169063486496,12.347323242955282,3.405380657921535,7.542734179821589,2.64803077564726,12.602880415646792,12.31200645442726,5.180527186181342,9.584321617812051,9.450204323848618,11.256690541616507,3.4984591074522147,8.7442837395125,4.076091417174214,9.288858559035615,6.431159202491604,7.151508659044611
2021-01-19,8.639078476541268,4.518801146700631,15.253100237308304,10.223990689918896,12.94766432149363,4.931637776067526,9.15746754749337,9.81757386800087,5.35176103685588,8.335887528560388,10.613592394312631,1.5249479794262693,5.972362505001217,6.095019808123868,8.348955968307031,5.199250729777786,7.828198402231959,9.930449251769321,8.295699917010735,5.339931498900471,6.166717391592012,9.850705996644411,3.4787721502370563,3.6670832423108455,9.035165914072179,5.120222998950049,5.430501002079009,5.002047137935741,8.629108395808524,7.188292217978673,8.497228723997122,7.064476883904219,10.50584003617641,9.510602699215605,2.9380811535019458,7.975977620176062,11.90708751719434,3.377403569734196,7.331673226715004,2.6830998837083326,6.751239662400258,11.863739178365703,4.636814863128053,8.854657971813284,9.40340457322197,10.58698869926717,3.466407260384398,8.643411138795427,4.095264372066686,9.007073638490592,6.057432338434407,6.96663032453923
2021-01-20,8.244640983360815,4.300812863228119,14.55737322937545,9.976791070593054,12.176434618725452,4.566453471734075,8.778535921512068,9.046339770211263,5.17606117755746,7.969042548570178,10.459882779465413,1.3702635850333313,5.8274321303366134,5.784803936229844,7.696422234630216,4.907973515643076,8.996970460444704,9.600299753361538,7.858597305021475,5.4500331792901715,6.033895277288907,9.383907274309228,3.390155681612343,3.5337412086462376,9.607045883791436,4.65732551159867,5.150742249559778,5.59189167952159,7.904469773608868,7.384657475007557,8.371021110784616,6.617611641197255,10.173047495006184,9.387224587446097,2.711065503856642,7.6451565988827195,11.441832654320692,3.3328299038086064,7.019846681636737,2.62579946607283,11.965703853549451,11.989595848594426,4.443520045576884,8.224127837422213,9.500073475953359,9.700961503586424,3.3141609868122672,8.542187065601986,3.9392543007498597,8.746492335729156,5.600922225996895,6.835314871993351
2021-01-21,7.800847816266366,4.041694714949473,14.24591724063458,9.945973959872807,11.432715390374266,4.357206164686139,8.349397958705708,9.24453974474308,4.966354893878702,7.6591402529977906,10.025784976260248,1.2494826195484345,5.563311910870617,5.444994843282588,7.329381293151634,4.916531170465315,7.251535536505848,9.37109766090759,7.936251853706574,5.390518757457901,5.774867343293062,8.981504630398563,3.2849173668953107,3.340111553377951,8.551991180549091,4.35524457476324,4.754027496823475,5.517450300040116,7.363912736887353,7.3890701774127,8.276562424357056,6.302850637796405,9.882509428479445,8.99039328823072,2.533914563381982,7.451471884062931,10.740285940938158,3.1120954198898603,6.655372067574811,2.0362000867960424,11.965703853549451,11.714769940610413,4.318047971026124,7.851901269465386,9.529525935080228,9.132297850218224,3.142683604999447,8.39866913775249,3.625264333983419,8.21305395148947,5.336256280449036,6.526032424549769
