date,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de México,Coahuila,Colima,Durango,Estado de México,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2021-02-04,0.9256709894851304,0.46604168294419496,2.5847885195623754,0.2988156307558237,0.07451529718777174,0.2772599248662431,5.129706291798824,0.9407466322016205,0.7361622511790695,0.5842709133673908,0.8626452349953724,1.3458196020503599,0.6365790112681048,0.726733354630973,0.6572178080698071,0.478716691110231,2.4979721710440703,0.5766077305790678,1.2903391404833344,0.5903089420220567,0.7915873703961162,2.249042281731697,0.6284603765307478,1.525744362979922,0.5062290245999429,0.7805525336247396,1.1211812678756297,0.6878317603507585,0.9217317832973795,0.3163985553864922,0.591829128262696,0.8755264260159167
2021-02-05,0.9444911074942407,0.4726443986411611,2.641952111821928,0.2998150141362779,0.07695842168573147,0.2838362987957081,5.179048515602954,0.9649798677735248,0.7743713645620662,0.6040676384540149,0.8745801963415901,1.4002496718541146,0.6611890245903254,0.7273813558388473,0.6572178080698071,0.480167347749959,2.4779140317936186,0.561862714588486,1.2892696509346537,0.6067198202140027,0.7870449792117468,2.2867675862428976,0.606989431072172,1.5159751331232019,0.5185838005444972,0.7886832891833306,1.1145723630372506,0.6889274700446666,0.9601372742681037,0.3132369117908463,0.5962556737246458,0.9013301520739595
2021-02-06,0.9277621137083648,0.4668670224063157,2.6618351004339464,0.29181994709264386,0.0755623505440402,0.2862037934103155,5.272854181531705,0.9463389173335984,0.7629086305471673,0.5992522188383496,0.8777360755437149,1.4106861159167814,0.6587280232581033,0.6985453020884431,0.6395001577346522,0.4745719578538654,2.5845646258569963,0.5564303402761663,1.2748315420274634,0.6142012499779781,0.784470957540604,2.2920315822212047,0.5988652895473054,1.5076015075317273,0.5119312288820448,0.7864066776269252,1.1320665229035485,0.6749571714473394,0.9586880104578877,0.3067965266886046,0.5869599282545511,0.9055307586415479
2021-02-07,0.8043857845375304,0.42560004930027723,2.36110489767717,0.2508452284940192,0.06928003040642947,0.2585830229065626,4.687511261392371,0.84629914997266,0.7094158718109719,0.5243456914835559,0.7867319952788047,1.2946007458043487,0.583530760329096,0.626293167410464,0.5624462153374683,0.4128154323340174,2.2582529458557437,0.49357000894789654,1.1306287012136746,0.5632792602941457,0.7196661766435999,2.0705050848007818,0.5332918615251683,1.3373377871717451,0.4615617577234773,0.6937160642589874,0.9777291569719864,0.59716178317987,0.9202825194871636,0.27810753850589154,0.5493342918279773,0.8323201870350079
2021-02-08,0.7758070868199926,0.40001452597453335,2.295242497899859,0.2458483115917479,0.06439378141051001,0.2598982976924556,4.477612767771655,0.7894442511308843,0.734888614066303,0.5120396191324113,0.7615997209055193,1.2639336563278971,0.5701319752981093,0.6013451209073054,0.5274865562868942,0.3790358562946375,2.1716604910428177,0.4539912818152822,1.0543384467411139,0.5531431296461791,0.7013451988666431,1.96127716825091,0.5048573661881354,1.257788344052737,0.457760288202076,0.6784302438088362,0.9536260922673092,0.5601815810104744,0.9065145132901115,0.26440708292475923,0.5400385463578826,0.7825129948764602
2021-02-09,0.7479254305101994,0.38020637888363484,2.221923977393042,0.22785941074357122,0.061252621341704644,0.2554263634204194,4.262281085462395,0.7546478103096883,0.7183313316003378,0.4981284069093781,0.7300409288842704,1.249643755995938,0.5430609606436667,0.5491810236734281,0.4916945244017826,0.35955560998971897,2.019022943575965,0.41053228731672525,0.9775134474942128,0.5350428963462386,0.6719710692077207,1.877053232597997,0.489189378961607,1.1607938476181572,0.43780257321471905,0.6611930420246231,0.9372982097254311,0.534706330627113,0.8579641756478753,0.2574983061787181,0.5245456372410582,0.7567092688184174
2021-02-10,0.7144674429384478,0.355721308174052,2.108839479662188,0.230857560884934,0.05741342570205364,0.24832387957659727,4.078328839864525,0.6937540388725953,0.6954058635705398,0.4884975676780475,0.7010068402247216,1.1955348075479575,0.5053256068829285,0.5190489675072755,0.4652964145064511,0.3309569505207961,1.8967172164390638,0.37793804144280757,0.9151265571545019,0.5323881954622474,0.6509246567201422,1.77133464670033,0.44566719222125056,1.0798488002339033,0.42069596036841306,0.6566398189118122,0.9178602543184333,0.49443899937599334,0.8202833165822592,0.24777917956988063,0.5099380372166237,0.728505196150324
2021-02-11,0.7033147804145305,0.35021904509324686,2.0603746949203936,0.19487975918858064,0.053050703384268406,0.2533219237629906,3.900475071366042,0.6530546304120893,0.6508285646237103,0.4729812155831259,0.6750138715235838,1.1427103445230746,0.4845438178552756,0.4918329167765569,0.44627074971702296,0.3131345975184239,1.7563102416859013,0.3647451323986028,0.8614738314623505,0.5294921581342569,0.6386602005223447,1.727468013547771,0.40562678042012257,1.0086729827063698,0.41119228656490975,0.6283447895679154,0.9050312037498148,0.48238619274300515,0.8036167827647751,0.23759166131724377,0.5037408735698938,0.7225043296251978
2021-02-12,0.7228319398313857,0.35792221340637403,2.082743057108914,0.20687235975403176,0.052178158920711364,0.262265792307063,3.9636774703960516,0.6561614554854104,0.6533758388492434,0.49331298729371276,0.6838503332895336,1.160853701124326,0.49794260288626235,0.48146489745056886,0.45542685089693524,0.3149997274837884,1.5811684404258588,0.3608648650326602,0.8472139708132738,0.5374562607862307,0.6353291136538071,1.7454533331403201,0.3876376099007752,0.9971592475180923,0.4295660559183495,0.6280195593455717,0.9135839041288939,0.4870429589421142,0.8333266908742032,0.24110459864573924,0.529857491795398,0.7417071025056018
2021-02-13,0.7102851944919788,0.3535204029417299,2.0939272382031744,0.20187544285176046,0.04956052553004022,0.2612135724783486,4.0669080554784,0.6459089327434508,0.666112209976909,0.4890326143020103,0.6816125280371177,1.1415864197778642,0.48317659489293,0.4659128684615868,0.44531946647755155,0.3094043375876948,1.5909528985968109,0.3538803837739636,0.8342018479709912,0.5451790269942053,0.628061287758816,1.7186946869172592,0.39576175142564174,1.0023927635127639,0.4244974298898144,0.624116796677448,0.9236916409405327,0.474168370038695,0.8275296356333391,0.238177150871993,0.5364973099883228,0.7513084889458038
2021-02-14,0.6865857866286547,0.34581723462860275,2.0578893213438914,0.20287482623221473,0.04641936546123485,0.2562155282919552,3.99738541654539,0.6260252522741959,0.645734016172644,0.49598822041352686,0.6709972979936067,1.1072264347100074,0.47333258956404184,0.4578128533631587,0.4261748912831895,0.29510500785323335,1.5860606695113348,0.3461198490420784,0.8044343888660433,0.5253894385862704,0.6147369402846656,1.6901813753680959,0.38531642660795623,0.9657581515500627,0.42259669512911374,0.6010254508910495,0.8653777747195395,0.45334988585444264,0.8036167827647751,0.23044868874930297,0.5360546554421278,0.72070406966766
2021-02-15,0.6503396334259237,0.32738465330790556,1.8938546652947406,0.19188160904721788,0.04275467871429526,0.2417475056471323,3.827958634584242,0.5669955758810956,0.6113458141279471,0.45532467699235313,0.633471025299249,1.052154122194704,0.4377847925430566,0.4305968026324401,0.4138082091700613,0.27189450161758577,1.4520135925692912,0.3321508865246851,0.741869250268219,0.5181493452662943,0.6036837884027,1.6555267351775744,0.36732725608860883,0.8841153020331861,0.4222799060023303,0.5577698313193452,0.8498274103939413,0.414178264297231,0.7644866598889429,0.21944148512001715,0.5112660008552086,0.7075021633123824
2021-02-16,0.6252461427471099,0.30565071413872524,1.7310626960338409,0.17489209157949545,0.03978802753820131,0.24595638496198988,3.7038823459621706,0.5402768802505343,0.5782312491960165,0.4141260869472166,0.6144209908427861,0.9988479771361595,0.4284876763991066,0.40824076096077844,0.3868155472500601,0.2530359653011221,1.3786301562871504,0.30343690801670997,0.6769868843149197,0.5082545510623269,0.5846057454283482,1.5936747824324662,0.36268488950297084,0.8146839898372097,0.4172112799737952,0.5271981904190429,0.8148390906613453,0.3782937718217434,0.7260811689182187,0.21077623970972834,0.49665840083077406,0.6943002569571046
2021-02-17,0.6078201075534893,0.2844670012776255,1.6229489454559916,0.17089455805767842,0.04066057200175835,0.24779776966224007,3.5740402244461333,0.5061018044440025,0.5527585069406854,0.4055653409638116,0.5934774288650483,0.9457023927555022,0.39239299019318313,0.40111274767416166,0.3743299547319979,0.23915110889229724,1.251432200064773,0.2941242663384478,0.6285033581080587,0.4998077755223546,0.5671932458882654,1.5502468156114328,0.3470169022764425,0.7661867416199197,0.4086579735506422,0.5018302330762389,0.7915135441729481,0.35446208597924395,0.6768061993708746,0.20386746296368724,0.5037408735698938,0.6552946245437842
2021-02-18,0.6015467348837857,0.27126156988369315,1.565785353196439,0.17389270819904118,0.04135860757260399,0.24937609940531166,3.451959801056589,0.4709946811154745,0.5094548451066225,0.39646954835644377,0.5838376523931031,0.8940018544758296,0.37024397820318466,0.3888007247245509,0.36778988246063204,0.23127611570520254,1.094391646420992,0.28325951771380853,0.5901799826136649,0.4858102617704007,0.5555344418483837,1.5300681643612557,0.32902773175709515,0.7442059744422991,0.40232219101497335,0.478088426845153,0.7608015746298916,0.3300825452897906,0.6123139598162624,0.2023451901213392,0.5201190917791083,0.6396923715784559
2021-02-19,0.6231550185238754,0.27373758827005545,1.574484160714197,0.18388654200358379,0.04275467871429526,0.2614766274355272,3.507400501960106,0.49584928170204307,0.510728482219389,0.41091580720343973,0.5982973171010209,0.9052411019279324,0.3770800930149126,0.39171673015998504,0.3756379691862711,0.22961822240265628,1.0640598260910406,0.28481162466018556,0.594457940808388,0.4853275888824023,0.5576542244010895,1.5713027995246611,0.34759719809964723,0.7462993808401677,0.4092915518042091,0.48459303129202586,0.7728531069822302,0.3325478921010836,0.6086908002907223,0.20515553998413558,0.5471210190970024,0.6528942779337337
2021-02-20,0.6210638943006409,0.2698860041134919,1.56702803998469,0.1938803758081264,0.04258016982158385,0.2643702319644918,3.5975470816292248,0.49584928170204307,0.5030866595427897,0.4071704808357,0.6020843721435707,0.8864555026151321,0.37653320382997435,0.383940715665494,0.3695735385346409,0.2306544057167477,1.0591675970055645,0.27782714340148895,0.5933884512597072,0.49642906530636577,0.5623480286249379,1.594990781427043,0.355141043801309,0.7428103701770533,0.4020054018881899,0.48231641973562034,0.7880147121996884,0.32350828712634244,0.5753577326557542,0.20129130892279057,0.5418091645426626,0.6528942779337337
